EVENTMSGACTIONTYPE,EVENTMSGTYPE,EVENTNUM,GAME_ID,HOMEDESCRIPTION,NEUTRALDESCRIPTION,PCTIMESTRING,PERIOD,PERSON1TYPE,PERSON2TYPE,PERSON3TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ABBREVIATION,PLAYER1_TEAM_CITY,PLAYER1_TEAM_ID,PLAYER1_TEAM_NICKNAME,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ABBREVIATION,PLAYER2_TEAM_CITY,PLAYER2_TEAM_ID,PLAYER2_TEAM_NICKNAME,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ABBREVIATION,PLAYER3_TEAM_CITY,PLAYER3_TEAM_ID,PLAYER3_TEAM_NICKNAME,SCORE,SCOREMARGIN,VISITORDESCRIPTION,WCTIMESTRING
1,2,316,21500284,MISS Wall 7' Jump Shot,,5:00,3,4,0,0,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,,8:33 PM
0,4,317,21500284,Blair REBOUND (Off:2 Def:0),,4:58,3,4,0,0,201971,DeJuan Blair,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,,8:33 PM
1,2,318,21500284,MISS Sessions 25' 3PT Jump Shot,,4:51,3,4,0,0,201196,Ramon Sessions,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,,8:33 PM
0,4,319,21500284,,,4:50,3,3,0,0,1610612756,,,,,,0,,,,,,0,,,,,,,,Suns Rebound,8:33 PM
1,1,320,21500284,,,4:44,3,5,0,0,202339,Eric Bledsoe,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,73 - 65,-8,Bledsoe 17' Jump Shot (13 PTS),8:34 PM
5,2,321,21500284,MISS Beal 1' Layup,,4:34,3,4,0,0,203078,Bradley Beal,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,,8:34 PM
0,4,322,21500284,,,4:30,3,5,0,0,202339,Eric Bledsoe,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,,,Bledsoe REBOUND (Off:2 Def:2),8:34 PM
1,2,323,21500284,,,4:20,3,5,0,0,202339,Eric Bledsoe,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,,,MISS Bledsoe 25' 3PT Jump Shot,8:34 PM
0,4,324,21500284,,,4:19,3,5,0,0,203458,Alex Len,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,,,Len REBOUND (Off:3 Def:1),8:34 PM
1,5,325,21500284,,,4:13,3,5,0,0,203458,Alex Len,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,,,Len Bad Pass Turnover (P2.T14),8:34 PM
1,9,326,21500284,WIZARDS Timeout: Regular (Full 3 Short 0),,4:13,3,2,0,0,1610612764,,,,,,0,,,,,,0,,,,,,,,,8:34 PM
0,8,330,21500284,,,4:13,3,5,5,0,202720,Jon Leuer,PHX,Phoenix,1610612756,Suns,203141,Mirza Teletovic,PHX,Phoenix,1610612756,Suns,0,,,,,,,,SUB: Teletovic FOR Leuer,8:37 PM
0,8,331,21500284,,,4:13,3,5,5,0,203458,Alex Len,PHX,Phoenix,1610612756,Suns,203933,TJ Warren,PHX,Phoenix,1610612756,Suns,0,,,,,,,,SUB: Warren FOR Len,8:37 PM
78,1,333,21500284,Blair 7' Floating Jump Shot (2 PTS) (Wall 6 AST),,3:53,3,4,4,0,201971,DeJuan Blair,WAS,Washington,1610612764,Wizards,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,73 - 67,-6,,8:37 PM
1,1,334,21500284,,,3:33,3,5,5,0,203933,TJ Warren,PHX,Phoenix,1610612756,Suns,202688,Brandon Knight,PHX,Phoenix,1610612756,Suns,0,,,,,,75 - 67,-8,Warren 15' Jump Shot (2 PTS) (Knight 4 AST),8:38 PM
5,2,335,21500284,MISS Wall 1' Layup,,3:20,3,4,0,0,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,,8:38 PM
0,4,336,21500284,Blair REBOUND (Off:3 Def:0),,3:18,3,4,0,0,201971,DeJuan Blair,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,,8:38 PM
97,1,337,21500284,Blair  Tip Layup Shot (4 PTS),,3:15,3,4,0,0,201971,DeJuan Blair,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,75 - 69,-6,,8:38 PM
1,2,338,21500284,,,3:05,3,5,0,0,203141,Mirza Teletovic,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,,,MISS Teletovic 22' Jump Shot,8:38 PM
0,4,339,21500284,Beal REBOUND (Off:2 Def:5),,3:03,3,4,0,0,203078,Bradley Beal,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,,8:38 PM
5,1,340,21500284,Sessions 1' Layup (8 PTS) (Beal 3 AST),,2:57,3,4,4,0,201196,Ramon Sessions,WAS,Washington,1610612764,Wizards,203078,Bradley Beal,WAS,Washington,1610612764,Wizards,0,,,,,,75 - 71,-4,,8:38 PM
41,1,341,21500284,,,2:44,3,5,0,0,202339,Eric Bledsoe,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,77 - 71,-6,Bledsoe 2' Running Layup (15 PTS),8:39 PM
1,2,342,21500284,MISS Sessions 25' 3PT Jump Shot,,2:34,3,4,0,0,201196,Ramon Sessions,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,,8:39 PM
0,4,343,21500284,,,2:32,3,5,0,0,200782,PJ Tucker,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,,,Tucker REBOUND (Off:1 Def:7),8:39 PM
1,2,344,21500284,,,2:27,3,5,0,0,202688,Brandon Knight,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,,,MISS Knight 25' 3PT Jump Shot,8:39 PM
0,4,345,21500284,,,2:26,3,5,0,0,200782,PJ Tucker,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,,,Tucker REBOUND (Off:2 Def:7),8:39 PM
5,1,346,21500284,,,2:22,3,5,0,0,200782,PJ Tucker,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,79 - 71,-8,Tucker 2' Layup (9 PTS),8:39 PM
1,1,347,21500284,Beal 25' 3PT Jump Shot (22 PTS) (Wall 7 AST),,2:15,3,4,4,0,203078,Bradley Beal,WAS,Washington,1610612764,Wizards,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,79 - 74,-5,,8:39 PM
26,6,348,21500284,,,1:57,3,5,4,1,203933,TJ Warren,PHX,Phoenix,1610612756,Suns,201971,DeJuan Blair,WAS,Washington,1610612764,Wizards,0,,,,,,,,Warren Offensive Charge Foul (P4.T1) (N.Buchert),8:39 PM
5,5,349,21500284,,,1:57,3,5,0,1,203933,TJ Warren,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,,,Warren Foul Turnover (P1.T15),8:39 PM
0,8,350,21500284,SUB: Neal FOR Porter Jr.,,1:57,3,4,4,0,203490,Otto Porter,WAS,Washington,1610612764,Wizards,202390,Gary Neal,WAS,Washington,1610612764,Wizards,0,,,,,,,,,8:40 PM
0,8,351,21500284,,,1:57,3,5,5,0,202688,Brandon Knight,PHX,Phoenix,1610612756,Suns,1626164,Devin Booker,PHX,Phoenix,1610612756,Suns,0,,,,,,,,SUB: Booker FOR Knight,8:40 PM
0,8,352,21500284,,,1:57,3,5,5,0,203141,Mirza Teletovic,PHX,Phoenix,1610612756,Suns,202693,Markieff Morris,PHX,Phoenix,1610612756,Suns,0,,,,,,,,SUB: Mark Morris FOR Teletovic,8:40 PM
1,1,353,21500284,Wall 17' Jump Shot (10 PTS),,1:37,3,4,0,0,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,79 - 76,-3,,8:40 PM
1,6,354,21500284,Sessions P.FOUL (P2.T4) (N.Buchert),,1:28,3,4,5,1,201196,Ramon Sessions,WAS,Washington,1610612764,Wizards,202339,Eric Bledsoe,PHX,Phoenix,1610612756,Suns,0,,,,,,,,,8:40 PM
78,1,355,21500284,,,1:19,3,5,0,0,202339,Eric Bledsoe,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,81 - 76,-5,Bledsoe 7' Floating Jump Shot (17 PTS),8:41 PM
40,5,356,21500284,Wall Out of Bounds Lost Ball Turnover (P3.T15),,1:12,3,4,0,0,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,,8:41 PM
0,8,357,21500284,SUB: Temple FOR Wall,,1:12,3,4,4,0,202322,John Wall,WAS,Washington,1610612764,Wizards,202066,Garrett Temple,WAS,Washington,1610612764,Wizards,0,,,,,,,,,8:41 PM
98,1,358,21500284,,,1:00,3,5,5,0,1626164,Devin Booker,PHX,Phoenix,1610612756,Suns,202693,Markieff Morris,PHX,Phoenix,1610612756,Suns,0,,,,,,83 - 76,-7,Booker 2' Cutting Layup Shot (6 PTS) (Mark Morris 1 AST),8:42 PM
1,2,359,21500284,MISS Beal 10' Jump Shot,,0:49,3,4,0,0,203078,Bradley Beal,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,,8:42 PM
0,4,360,21500284,Blair REBOUND (Off:4 Def:0),,0:45,3,4,0,0,201971,DeJuan Blair,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,,8:42 PM
1,6,361,21500284,,,0:44,3,5,4,1,200782,PJ Tucker,PHX,Phoenix,1610612756,Suns,201971,DeJuan Blair,WAS,Washington,1610612764,Wizards,0,,,,,,,,Tucker P.FOUL (P4.PN) (M.McCutchen),8:42 PM
11,3,362,21500284,MISS Blair Free Throw 1 of 2,,0:44,3,4,0,0,201971,DeJuan Blair,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,,8:42 PM
1,4,363,21500284,WIZARDS Rebound,,0:44,3,2,0,0,1610612764,,,,,,0,,,,,,0,,,,,,,,,8:42 PM
0,8,364,21500284,,,0:44,3,5,5,0,202339,Eric Bledsoe,PHX,Phoenix,1610612756,Suns,101179,Ronnie Price,PHX,Phoenix,1610612756,Suns,0,,,,,,,,SUB: Price FOR Bledsoe,8:42 PM
12,3,365,21500284,MISS Blair Free Throw 2 of 2,,0:44,3,4,0,0,201971,DeJuan Blair,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,,8:43 PM
0,4,368,21500284,,,0:44,3,5,0,0,200782,PJ Tucker,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,,,Tucker REBOUND (Off:2 Def:8),8:43 PM
78,1,369,21500284,,,0:26,3,5,0,0,203933,TJ Warren,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,85 - 76,-9,Warren 16' Floating Jump Shot (4 PTS),8:43 PM
1,1,370,21500284,Beal 16' Jump Shot (24 PTS),,0:05,3,4,0,0,203078,Bradley Beal,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,85 - 78,-7,,8:43 PM
1,2,371,21500284,,,0:02,3,5,0,0,200782,PJ Tucker,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,,,MISS Tucker 5' Jump Shot,8:43 PM
0,4,372,21500284,Temple REBOUND (Off:0 Def:2),,0:00,3,4,0,0,202066,Garrett Temple,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,,8:44 PM
0,13,373,21500284,,,0:00,3,0,0,0,0,,,,,,0,,,,,,0,,,,,,85 - 78,-7,,8:44 PM
0,12,374,21500284,,,12:00,4,0,0,0,0,,,,,,0,,,,,,0,,,,,,85 - 78,-7,,8:46 PM
5,2,375,21500284,,,11:43,4,5,0,0,202693,Markieff Morris,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,,,MISS Mark Morris 2' Layup,8:47 PM
0,4,376,21500284,Dudley REBOUND (Off:0 Def:1),,11:41,4,4,0,0,201162,Jared Dudley,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,,8:47 PM
1,2,377,21500284,MISS Neal 19' Jump Shot,,11:30,4,4,0,0,202390,Gary Neal,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,,8:47 PM
0,4,378,21500284,,,11:29,4,5,0,0,1626164,Devin Booker,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,,,Booker REBOUND (Off:0 Def:1),8:47 PM
1,1,379,21500284,,,11:13,4,5,0,0,203933,TJ Warren,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,88 - 78,-10,Warren 24' 3PT Jump Shot (7 PTS),8:47 PM
5,1,380,21500284,Beal 2' Layup (26 PTS),,10:56,4,4,0,0,203078,Bradley Beal,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,88 - 80,-8,,8:47 PM
2,6,381,21500284,,,10:56,4,5,4,1,101179,Ronnie Price,PHX,Phoenix,1610612756,Suns,203078,Bradley Beal,WAS,Washington,1610612764,Wizards,0,,,,,,,,Price S.FOUL (P1.T1) (M.McCutchen),8:47 PM
0,8,383,21500284,,,10:56,4,5,5,0,200782,PJ Tucker,PHX,Phoenix,1610612756,Suns,202688,Brandon Knight,PHX,Phoenix,1610612756,Suns,0,,,,,,,,SUB: Knight FOR Tucker,8:48 PM
10,3,384,21500284,Beal Free Throw 1 of 1 (27 PTS),,10:56,4,4,0,0,203078,Bradley Beal,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,88 - 81,-7,,8:48 PM
47,1,387,21500284,,,10:33,4,5,0,0,202693,Markieff Morris,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,90 - 81,-9,Mark Morris 13' Turnaround Jump Shot (6 PTS),8:49 PM
1,1,388,21500284,Beal 26' 3PT Jump Shot (30 PTS) (Dudley 1 AST),,10:19,4,4,4,0,203078,Bradley Beal,WAS,Washington,1610612764,Wizards,201162,Jared Dudley,WAS,Washington,1610612764,Wizards,0,,,,,,90 - 84,-6,,8:49 PM
1,2,389,21500284,,,10:00,4,5,0,0,1626164,Devin Booker,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,,,MISS Booker 7' Jump Shot,8:49 PM
0,4,390,21500284,Neal REBOUND (Off:0 Def:4),,9:59,4,4,0,0,202390,Gary Neal,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,,8:49 PM
1,6,392,21500284,,,9:57,4,5,4,1,202693,Markieff Morris,PHX,Phoenix,1610612756,Suns,201162,Jared Dudley,WAS,Washington,1610612764,Wizards,0,,,,,,,,Mark Morris P.FOUL (P1.T2) (N.Buchert),8:49 PM
5,1,394,21500284,Sessions 1' Layup (10 PTS) (Beal 4 AST),,9:46,4,4,4,0,201196,Ramon Sessions,WAS,Washington,1610612764,Wizards,203078,Bradley Beal,WAS,Washington,1610612764,Wizards,0,,,,,,90 - 86,-4,,8:50 PM
1,2,396,21500284,,,9:37,4,5,0,0,203933,TJ Warren,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,,,MISS Warren 14' Jump Shot,8:50 PM
0,4,397,21500284,Neal REBOUND (Off:0 Def:5),,9:36,4,4,0,0,202390,Gary Neal,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,,8:50 PM
2,5,399,21500284,Beal Lost Ball Turnover (P2.T16),,9:31,4,4,5,0,203078,Bradley Beal,WAS,Washington,1610612764,Wizards,101179,Ronnie Price,PHX,Phoenix,1610612756,Suns,0,,,,,,,,Price STEAL (3 STL),8:50 PM
5,1,400,21500284,,,9:26,4,5,5,0,203933,TJ Warren,PHX,Phoenix,1610612756,Suns,101179,Ronnie Price,PHX,Phoenix,1610612756,Suns,0,,,,,,92 - 86,-6,Warren 3' Layup (9 PTS) (Price 2 AST),8:50 PM
5,1,402,21500284,Sessions 1' Layup (12 PTS),,9:11,4,4,0,0,201196,Ramon Sessions,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,92 - 88,-4,,8:50 PM
5,1,404,21500284,,,9:03,4,5,5,0,203933,TJ Warren,PHX,Phoenix,1610612756,Suns,202688,Brandon Knight,PHX,Phoenix,1610612756,Suns,0,,,,,,94 - 88,-6,Warren 1' Layup (11 PTS) (Knight 5 AST),8:51 PM
1,2,405,21500284,MISS Dudley 24' 3PT Jump Shot,,8:51,4,4,0,0,201162,Jared Dudley,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,,8:51 PM
0,4,406,21500284,,,8:50,4,5,0,0,202688,Brandon Knight,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,,,Knight REBOUND (Off:1 Def:4),8:51 PM
1,2,408,21500284,,,8:34,4,5,0,0,203933,TJ Warren,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,,,MISS Warren 10' Jump Shot,8:51 PM
0,4,409,21500284,Temple REBOUND (Off:0 Def:3),,8:32,4,4,0,0,202066,Garrett Temple,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,,8:51 PM
1,2,410,21500284,MISS Temple 25' 3PT Jump Shot,,8:20,4,4,0,0,202066,Garrett Temple,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,,8:51 PM
0,4,411,21500284,Neal REBOUND (Off:1 Def:5),,8:18,4,4,0,0,202390,Gary Neal,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,,8:51 PM
2,6,412,21500284,,,8:09,4,5,4,1,202693,Markieff Morris,PHX,Phoenix,1610612756,Suns,201196,Ramon Sessions,WAS,Washington,1610612764,Wizards,0,,,,,,,,Mark Morris S.FOUL (P2.T3) (S.Twardoski),8:51 PM
4,9,413,21500284,,,8:09,4,1,0,0,0,,,,,,0,,,,,,0,,,,,,,,,8:52 PM
0,8,415,21500284,SUB: Wall FOR Beal,,8:09,4,4,4,0,203078,Bradley Beal,WAS,Washington,1610612764,Wizards,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,,,,8:54 PM
0,8,416,21500284,SUB: Porter Jr. FOR Neal,,8:09,4,4,4,0,202390,Gary Neal,WAS,Washington,1610612764,Wizards,203490,Otto Porter,WAS,Washington,1610612764,Wizards,0,,,,,,,,,8:54 PM
11,3,418,21500284,Sessions Free Throw 1 of 2 (13 PTS),,8:09,4,4,0,0,201196,Ramon Sessions,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,94 - 89,-5,,8:54 PM
12,3,420,21500284,Sessions Free Throw 2 of 2 (14 PTS),,8:09,4,4,0,0,201196,Ramon Sessions,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,94 - 90,-4,,8:54 PM
1,2,422,21500284,,,7:52,4,5,0,0,202688,Brandon Knight,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,,,MISS Knight 16' Jump Shot,8:55 PM
0,4,423,21500284,,,7:52,4,3,0,0,1610612756,,,,,,0,,,,,,0,,,,,,,,Suns Rebound,8:55 PM
3,6,424,21500284,Dudley L.B.FOUL (P2.T1) (N.Buchert),,7:52,4,4,5,1,201162,Jared Dudley,WAS,Washington,1610612764,Wizards,101179,Ronnie Price,PHX,Phoenix,1610612756,Suns,0,,,,,,,,,8:55 PM
1,5,426,21500284,Dudley STEAL (1 STL),,7:44,4,5,4,0,202693,Markieff Morris,PHX,Phoenix,1610612756,Suns,201162,Jared Dudley,WAS,Washington,1610612764,Wizards,0,,,,,,,,Mark Morris Bad Pass Turnover (P3.T16),8:55 PM
1,5,427,21500284,Dudley Bad Pass Turnover (P1.T17),,7:40,4,4,5,0,201162,Jared Dudley,WAS,Washington,1610612764,Wizards,1626164,Devin Booker,PHX,Phoenix,1610612756,Suns,0,,,,,,,,Booker STEAL (1 STL),8:55 PM
5,1,428,21500284,,,7:34,4,5,0,0,1626164,Devin Booker,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,96 - 90,-6,Booker 1' Layup (8 PTS),8:55 PM
1,6,429,21500284,,,7:26,4,5,4,1,202688,Brandon Knight,PHX,Phoenix,1610612756,Suns,201196,Ramon Sessions,WAS,Washington,1610612764,Wizards,0,,,,,,,,Knight P.FOUL (P2.T4) (M.McCutchen),8:56 PM
42,1,430,21500284,Wall 2' Driving Layup (12 PTS),,7:16,4,4,0,0,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,96 - 92,-4,,8:56 PM
1,1,431,21500284,,,7:04,4,5,5,0,202693,Markieff Morris,PHX,Phoenix,1610612756,Suns,203933,TJ Warren,PHX,Phoenix,1610612756,Suns,0,,,,,,98 - 92,-6,Mark Morris 13' Jump Shot (8 PTS) (Warren 2 AST),8:56 PM
71,1,432,21500284,Sessions 2' Finger Roll Layup (16 PTS) (Wall 8 AST),,6:44,4,4,4,0,201196,Ramon Sessions,WAS,Washington,1610612764,Wizards,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,98 - 94,-4,,8:57 PM
1,2,434,21500284,,,6:23,4,5,0,0,203933,TJ Warren,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,,,MISS Warren 6' Jump Shot,8:57 PM
0,4,435,21500284,Sessions REBOUND (Off:0 Def:2),,6:22,4,4,0,0,201196,Ramon Sessions,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,,8:57 PM
2,5,436,21500284,Wall Lost Ball Turnover (P4.T18),,6:10,4,4,5,0,202322,John Wall,WAS,Washington,1610612764,Wizards,202688,Brandon Knight,PHX,Phoenix,1610612756,Suns,0,,,,,,,,Knight STEAL (1 STL),8:57 PM
1,5,437,21500284,Dudley STEAL (2 STL),,6:07,4,5,4,0,202688,Brandon Knight,PHX,Phoenix,1610612756,Suns,201162,Jared Dudley,WAS,Washington,1610612764,Wizards,0,,,,,,,,Knight Bad Pass Turnover (P5.T17),8:57 PM
2,6,438,21500284,,,6:07,4,5,4,1,101179,Ronnie Price,PHX,Phoenix,1610612756,Suns,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,,,Price S.FOUL (P2.PN) (S.Twardoski),8:57 PM
11,3,440,21500284,Wall Free Throw 1 of 2 (13 PTS),,6:07,4,4,0,0,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,98 - 95,-3,,8:58 PM
0,8,442,21500284,SUB: Beal FOR Dudley,,6:07,4,4,4,0,201162,Jared Dudley,WAS,Washington,1610612764,Wizards,203078,Bradley Beal,WAS,Washington,1610612764,Wizards,0,,,,,,,,,8:58 PM
0,8,443,21500284,,,6:07,4,5,5,0,101179,Ronnie Price,PHX,Phoenix,1610612756,Suns,202339,Eric Bledsoe,PHX,Phoenix,1610612756,Suns,0,,,,,,,,SUB: Bledsoe FOR Price,8:58 PM
12,3,444,21500284,Wall Free Throw 2 of 2 (14 PTS),,6:07,4,4,0,0,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,98 - 96,-2,,8:58 PM
1,6,446,21500284,Wall P.FOUL (P1.T2) (M.McCutchen),,5:59,4,4,5,1,202322,John Wall,WAS,Washington,1610612764,Wizards,202688,Brandon Knight,PHX,Phoenix,1610612756,Suns,0,,,,,,,,,8:58 PM
1,9,447,21500284,WIZARDS Timeout: Regular (Full 4 Short 0),,5:59,4,2,0,0,1610612764,,,,,,0,,,,,,0,,,,,,,,,8:59 PM
1,5,451,21500284,Porter Jr. STEAL (1 STL),,5:51,4,5,4,0,1626164,Devin Booker,PHX,Phoenix,1610612756,Suns,203490,Otto Porter,WAS,Washington,1610612764,Wizards,0,,,,,,,,Booker Bad Pass Turnover (P1.T18),9:01 PM
44,1,452,21500284,Sessions 2' Reverse Layup (18 PTS) (Wall 9 AST),,5:43,4,4,4,0,201196,Ramon Sessions,WAS,Washington,1610612764,Wizards,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,98 - 98,TIE,,9:01 PM
2,6,453,21500284,Temple S.FOUL (P1.T3) (M.McCutchen),,5:26,4,4,5,1,202066,Garrett Temple,WAS,Washington,1610612764,Wizards,202693,Markieff Morris,PHX,Phoenix,1610612756,Suns,0,,,,,,,,,9:02 PM
11,3,454,21500284,,,5:26,4,5,0,0,202693,Markieff Morris,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,99 - 98,-1,Mark Morris Free Throw 1 of 2 (9 PTS),9:02 PM
0,8,456,21500284,,,5:26,4,5,5,0,1626164,Devin Booker,PHX,Phoenix,1610612756,Suns,101179,Ronnie Price,PHX,Phoenix,1610612756,Suns,0,,,,,,,,SUB: Price FOR Booker,9:02 PM
0,8,457,21500284,,,5:26,4,5,5,0,203933,TJ Warren,PHX,Phoenix,1610612756,Suns,200782,PJ Tucker,PHX,Phoenix,1610612756,Suns,0,,,,,,,,SUB: Tucker FOR Warren,9:02 PM
12,3,458,21500284,,,5:26,4,5,0,0,202693,Markieff Morris,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,100 - 98,-2,Mark Morris Free Throw 2 of 2 (10 PTS),9:02 PM
5,2,460,21500284,MISS Beal 2' Layup,,5:06,4,4,0,0,203078,Bradley Beal,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,,9:03 PM
0,4,461,21500284,,,5:04,4,5,0,0,202693,Markieff Morris,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,,,Mark Morris REBOUND (Off:1 Def:2),9:03 PM
1,2,462,21500284,,,5:01,4,5,0,0,202688,Brandon Knight,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,,,MISS Knight 4' Jump Shot,9:03 PM
0,4,463,21500284,Porter Jr. REBOUND (Off:5 Def:2),,4:59,4,4,0,0,203490,Otto Porter,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,,9:03 PM
45,5,464,21500284,Wall Out of Bounds - Bad Pass Turnover Turnover (P5.T19),,4:40,4,4,0,0,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,,9:03 PM
2,6,465,21500284,Temple S.FOUL (P2.T4) (S.Twardoski),,4:25,4,4,5,1,202066,Garrett Temple,WAS,Washington,1610612764,Wizards,202339,Eric Bledsoe,PHX,Phoenix,1610612756,Suns,0,,,,,,,,,9:04 PM
11,3,466,21500284,,,4:25,4,5,0,0,202339,Eric Bledsoe,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,101 - 98,-3,Bledsoe Free Throw 1 of 2 (18 PTS),9:04 PM
12,3,468,21500284,,,4:25,4,5,0,0,202339,Eric Bledsoe,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,102 - 98,-4,Bledsoe Free Throw 2 of 2 (19 PTS),9:04 PM
1,2,471,21500284,MISS Wall 50' 3PT Jump Shot,,4:01,4,4,0,5,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,202693,Markieff Morris,PHX,Phoenix,1610612756,Suns,,,Mark Morris BLOCK (1 BLK),9:05 PM
0,4,472,21500284,WIZARDS Rebound,,4:01,4,2,0,0,1610612764,,,,,,0,,,,,,0,,,,,,,,,9:05 PM
11,5,473,21500284,WIZARDS Turnover: Shot Clock (T#20),,4:01,4,2,0,1,1610612764,,,,,,0,,,,,,0,,,,,,,,,9:05 PM
1,2,475,21500284,,,3:42,4,5,0,0,202693,Markieff Morris,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,,,MISS Mark Morris 26' 3PT Jump Shot,9:05 PM
0,4,476,21500284,,,3:40,4,5,0,0,200782,PJ Tucker,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,,,Tucker REBOUND (Off:3 Def:8),9:05 PM
1,2,477,21500284,Porter Jr. BLOCK (2 BLK),,3:37,4,5,0,4,200782,PJ Tucker,PHX,Phoenix,1610612756,Suns,0,,,,,,203490,Otto Porter,WAS,Washington,1610612764,Wizards,,,MISS Tucker 3' Jump Shot,9:05 PM
